match_id,date,season,team,opponent,player_id,player,position,h_a,time,own_goals,yellow_card,red_card,key_passes,assists,xA,xGChain,xGBuildup,S,GF,xGF,npxGF
31216,2026-09-12,2026,Arsenal,Sunderland,8327,Bruno Guimarães,Sub,a,43,0,0,0,0,0,0.0,0.1394911110401153,0.0578113943338394,2.0,1.0,0.0816797241568564,0.08167972415685654
31216,2026-09-12,2026,Arsenal,Sunderland,7322,Bukayo Saka,AMR,a,90,0,0,0,1,0,0.0398148857057094,0.6252470016479492,0.0765472128987312,4.0,1.0,1.3098686188459396,0.5486997812986374
31216,2026-09-12,2026,Arsenal,Sunderland,9746,Christos Tzolis,AML,a,82,0,0,0,0,0,0.0,0.9221554398536682,0.9221554398536682,0.0,0.0,0.0,0.0
31216,2026-09-12,2026,Arsenal,Sunderland,9676,David Raya,GK,a,90,0,0,0,0,0,0.0,0.0851159170269966,0.0851159170269966,0.0,0.0,0.0,0.0
31216,2026-09-12,2026,Arsenal,Sunderland,5553,Declan Rice,DMC,a,82,0,0,0,3,1,0.4052534401416778,1.005565881729126,0.974315345287323,0.0,0.0,0.0,0.0
31216,2026-09-12,2026,Arsenal,Sunderland,8706,Eberechi Eze,Sub,a,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31216,2026-09-12,2026,Arsenal,Sunderland,7726,Ezri Konsa Ngoyo,DC,a,90,0,0,0,0,0,0.0,0.4386492669582367,0.4386492669582367,0.0,0.0,0.0,0.0
31216,2026-09-12,2026,Arsenal,Sunderland,5613,Gabriel,DC,a,90,0,1,0,0,0,0.0,0.9290186166763306,0.9138365387916564,1.0,0.0,0.0151820732280612,0.0151820732280612
31216,2026-09-12,2026,Arsenal,Sunderland,11707,Jurriën Timber,Sub,a,43,0,0,0,0,0,0.0,0.0504292249679565,0.0504292249679565,0.0,0.0,0.0,0.0
31216,2026-09-12,2026,Arsenal,Sunderland,5220,Kai Havertz,FW,a,90,0,1,0,1,0,0.0504292249679565,0.5929301977157593,0.0851159170269966,3.0,0.0,0.49719995632767666,0.4971999563276768
